edgeId,edgeType,maneuver,fromIndex,fromName,fromRoad,fromLane,fromX,fromY,fromZ,toIndex,toName,toRoad,toLane,toX,toY,toZ,controlX,controlY,controlZ,angleDegrees,fromLaneIsLeftmostTurnLane,source,bridgePart
15668,base,base,15371,Road_46-Lane_1-Waypoint_4,46,1,134.076,0.000,281.894,6290,Road_46-Lane_1-Waypoint_7,46,1,134.007,0.000,275.658,,,,0.00,1,gley,
15669,base,base,15372,Road_248-Lane_1-Waypoint_4,248,1,-3041.399,0.050,-1556.378,15586,Road_248-Lane_1-Waypoint_8,248,1,-3044.633,0.050,-1552.109,,,,0.00,1,gley,
15670,base,base,15373,Road_135-Lane_0-CConnect7,135,0,-1489.295,0.283,-1332.492,2299,Road_135-Lane_0-Connector2,135,0,-1493.481,0.270,-1332.518,,,,0.00,0,gley,
15671,base,base,15374,Road_14-Lane_2-Waypoint_14,14,2,173.907,0.000,-385.583,3438,Road_14-Lane_2-Waypoint_12,14,2,177.997,0.000,-385.593,,,,0.00,0,gley,
15672,base,base,15375,Road_117-Lane_2-Waypoint_10,117,2,-254.529,0.010,-216.494,5391,Road_117-Lane_2-Waypoint_8,117,2,-250.307,0.010,-216.487,,,,0.00,0,gley,
15673,base,base,15376,Road_25-Lane_2-Waypoint_6,25,2,365.198,0.000,157.947,15822,Road_25-Lane_2-Waypoint_4,25,2,370.507,0.000,157.947,,,,0.00,0,gley,
15674,base,base,15377,Road_144-Lane_0-Connector5,144,0,-1675.044,0.200,-1359.267,3212,Road_144-Lane_0-CConnect5,144,0,-1670.991,0.200,-1359.314,,,,0.00,0,gley,
15675,base,base,15378,Road_226-Lane_0-Waypoint_24,226,0,-3108.400,-0.209,-1120.883,7961,Road_226-Lane_0-Waypoint_22,226,0,-3104.004,-0.209,-1119.408,,,,0.00,1,gley,
15676,base,base,15379,Road_208-Lane_0-Waypoint_11,208,0,-2713.968,8.750,-1305.671,11346,Road_208-Lane_0-Waypoint_10,208,0,-2710.146,8.960,-1304.139,,,,0.00,0,gley,
15677,base,base,15380,Road_120-Lane_0-Waypoint_18,120,0,-533.614,0.010,-25.156,11415,Road_120-Lane_0-Waypoint_16,120,0,-528.788,0.010,-25.177,,,,0.00,1,gley,
15678,base,base,15381,Road_2-Lane_0-Waypoint_20,2,0,372.852,0.000,-208.462,10208,Road_2-Lane_0-Waypoint_18,2,0,367.222,0.000,-208.466,,,,0.00,1,gley,
15679,base,base,15382,Road_98-Lane_1-Waypoint_26,98,1,-211.042,0.000,-120.884,6784,Road_98-Lane_1-Out,98,1,-211.142,0.000,-118.814,,,,0.00,1,gley,
15680,base,base,15383,Road_209-Lane_1-Waypoint_112,209,1,-2673.496,-0.008,-1377.571,6424,Road_209-Lane_1-Waypoint_114,209,1,-2667.433,-0.008,-1377.690,,,,0.00,1,gley,
15681,base,base,15384,Road_208-Lane_0-Waypoint_56,208,0,-2840.195,1.020,-1353.522,5000,Road_208-Lane_0-Waypoint_54,208,0,-2835.969,1.370,-1352.179,,,,0.00,0,gley,
15682,base,base,15385,Road_157-Lane_0-Waypoint_2,157,0,-1522.026,0.200,-972.695,4009,Road_157-Lane_0-Out,157,0,-1514.689,0.200,-972.721,,,,0.00,1,gley,
15683,base,base,15386,Road_165-Lane_0-Waypoint_20,165,0,-1744.978,0.200,-972.804,643,Road_165-Lane_0-Waypoint_18,165,0,-1739.191,0.200,-972.804,,,,0.00,1,gley,
15685,base,base,15388,Road_141-Lane_1-Waypoint_8,141,1,-1717.239,0.200,-1327.418,6158,Road_141-Lane_1-Waypoint_10,141,1,-1721.459,0.200,-1327.417,,,,0.00,0,gley,
15686,base,base,15389,Road_10-Lane_2-Waypoint_22,10,2,326.179,0.000,-363.484,7444,Road_10-Lane_2-Out,10,2,323.849,0.000,-363.485,,,,0.00,1,gley,
15687,base,base,15390,Road_145-Lane_1-Waypoint_54,145,1,-1815.732,2.000,-1509.456,5071,Road_145-Lane_1-Waypoint_56,145,1,-1810.180,2.000,-1510.675,,,,0.00,1,gley,
15688,base,base,15391,Road_199-Lane_0-Waypoint_8,199,0,-2969.671,-0.008,-1179.949,4857,Road_199-Lane_0-Waypoint_6,199,0,-2964.636,-0.008,-1179.490,,,,0.00,1,gley,
15689,base,base,15392,Road_5-Lane_1-Waypoint_28,5,1,225.407,0.000,-117.866,12274,Road_5-Lane_1-Waypoint_30,5,1,225.408,0.000,-113.863,,,,0.00,1,gley,
15691,base,base,15394,Road_102-Lane_0-Waypoint_12,102,0,-127.746,0.000,-302.643,16165,Road_102-Lane_0-Waypoint_10,102,0,-127.744,0.000,-307.522,,,,0.00,1,gley,
15692,base,base,15395,Road_119-Lane_1-Waypoint_18,119,1,-533.564,0.010,-208.501,12243,Road_119-Lane_1-Waypoint_20,119,1,-539.193,0.010,-208.492,,,,0.00,1,gley,
15693,base,base,15396,Road_58-Lane_0-Out,58,0,50.660,0.000,90.604,4730,Road_58-Lane_0-CConnect6,58,0,50.677,0.000,95.789,,,,0.00,1,gley,
15694,base,base,15397,Road_124-Lane_1-In,124,1,-234.378,0.010,-110.979,6869,Road_124-Lane_1-Waypoint_2,124,1,-240.024,0.010,-115.690,,,,0.00,1,gley,
15695,base,base,15398,Road_161-Lane_0-Connector2,161,0,-1770.280,0.200,-1322.055,17869,Road_161-Lane_0-Connector3,161,0,-1770.262,0.200,-1326.569,,,,0.00,1,gley,
15696,base,base,15399,Road_112-Lane_3-Waypoint_12,112,3,-345.675,0.010,-351.753,7941,Road_112-Lane_3-Waypoint_14,112,3,-349.781,0.010,-351.754,,,,0.00,0,gley,
15697,base,base,15400,Road_217-Lane_0-Waypoint_66,217,0,-2571.204,0.728,-1195.123,10281,Road_217-Lane_0-Waypoint_68,217,0,-2571.937,0.157,-1189.668,,,,0.00,1,gley,
15698,base,base,15401,Road_226-Lane_0-Waypoint_12,226,0,-3083.142,-0.008,-1113.748,542,Road_226-Lane_0-Waypoint_10,226,0,-3078.790,-0.008,-1112.778,,,,0.00,1,gley,
15699,base,base,15402,Road_218-Lane_0-Waypoint_16,218,0,-2151.504,8.500,-1348.373,5712,Road_218-Lane_0-Waypoint_14,218,0,-2145.696,8.500,-1348.402,,,,0.00,1,gley,
15700,base,base,15403,Road_26-Lane_1-Waypoint_10,26,1,271.436,0.000,165.879,3697,Road_26-Lane_1-Waypoint_12,26,1,266.804,0.000,165.878,,,,0.00,1,gley,
15701,base,base,15404,Road_9-Lane_1-Waypoint_38,9,1,395.910,0.000,-325.473,787,Road_9-Lane_1-Waypoint_40,9,1,395.909,0.000,-332.401,,,,0.00,1,gley,
15702,base,base,15405,Road_79-Lane_1-Connector5,79,1,41.078,0.000,259.338,13496,Road_79-Lane_1-CConnect5,79,1,36.189,0.000,259.357,,,,0.00,1,gley,
15703,base,base,15406,Road_27-Lane_0-Waypoint_18,27,0,164.446,0.000,161.924,6131,Road_27-Lane_0-Waypoint_16,27,0,169.314,0.000,161.915,,,,0.00,1,gley,
15704,base,base,15407,Road_219-Lane_1-Waypoint_64,219,1,-2698.859,-0.008,-1188.222,17915,Road_219-Lane_1-Waypoint_67,219,1,-2704.683,-0.008,-1187.234,,,,0.00,0,gley,
15706,base,base,15409,Road_134-Lane_1-Waypoint_44,134,1,-385.933,0.010,-81.727,846,Road_134-Lane_1-Waypoint_46,134,1,-385.954,0.010,-76.332,,,,0.00,1,gley,
15707,base,base,15410,Road_7-Lane_3-Waypoint_2,7,3,329.444,0.000,-29.297,2410,Road_7-Lane_3-Waypoint_4,7,3,335.650,0.000,-29.294,,,,0.00,0,gley,
15708,base,base,15411,Road_3-Lane_2-CConnect3,3,2,308.732,0.000,-227.008,17612,Road_4-Lane_1-In,4,1,308.728,0.000,-228.173,,,,0.00,0,gley,
15709,base,base,15412,Road_94-Lane_2-Waypoint_12,94,2,-84.514,0.000,-363.777,12031,Road_94-Lane_2-Waypoint_14,94,2,-88.663,0.000,-363.782,,,,0.00,1,gley,
15710,base,base,15413,Road_117-Lane_1-Waypoint_22,117,1,-283.920,0.010,-208.542,6000,Road_117-Lane_1-Out,117,1,-289.102,0.010,-208.551,,,,0.00,1,gley,
15711,base,base,15414,Road_27-Lane_3-Waypoint_18,27,3,164.461,0.000,169.924,10565,Road_27-Lane_3-Waypoint_20,27,3,158.837,0.000,169.935,,,,0.00,0,gley,
15712,base,base,15415,Road_94-Lane_0-CConnect6,94,0,-139.197,0.000,-359.827,14804,Road_96-Lane_0-In,96,0,-140.740,0.000,-359.828,,,,0.00,0,gley,
15713,base,base,15416,Road_112-Lane_0-Connector4,112,0,-389.632,0.010,-359.775,4384,Road_112-Lane_0-Connector5,112,0,-392.979,0.010,-359.779,,,,0.00,0,gley,
15714,base,base,15417,Road_257-Lane_1-Waypoint_6,257,1,-2722.283,0.050,-1597.117,7732,Road_257-Lane_1-Waypoint_8,257,1,-2728.256,0.050,-1596.549,,,,0.00,1,gley,
15715,base,base,15418,Road_157-Lane_3-Waypoint_14,157,3,-1550.321,0.200,-961.993,13418,Road_157-Lane_3-Waypoint_16,157,3,-1554.741,0.200,-961.977,,,,0.00,0,gley,
15716,base,base,15419,Road_259-Lane_0-Waypoint_9,259,0,-2642.919,10.552,-1273.280,10214,Road_259-Lane_0-Waypoint_11,259,0,-2638.718,10.280,-1273.612,,,,0.00,1,gley,
15718,base,base,15421,Road_122-Lane_3-Waypoint_16,122,3,-354.358,0.010,-17.356,8476,Road_122-Lane_3-Waypoint_18,122,3,-359.196,0.010,-17.337,,,,0.00,0,gley,
15719,base,base,15422,Road_21-Lane_3-Waypoint_16,21,3,169.243,0.000,-17.384,14271,Road_21-Lane_3-Waypoint_18,21,3,164.376,0.000,-17.391,,,,0.00,0,gley,
15720,base,base,15423,Road_20-Lane_1-Waypoint_6,20,1,138.033,0.000,15.917,14876,Road_20-Lane_1-Waypoint_8,20,1,138.036,0.000,22.196,,,,0.00,1,gley,
15721,base,base,15424,Road_156-Lane_1-Waypoint_10,156,1,-1453.295,0.200,-966.887,14717,Road_156-Lane_1-Waypoint_12,156,1,-1457.307,0.200,-966.887,,,,0.00,1,gley,
15722,base,base,15425,Road_4-Lane_0-Waypoint_40,4,0,312.648,0.000,-332.575,4758,Road_4-Lane_0-Waypoint_38,4,0,312.653,0.000,-325.624,,,,0.00,1,gley,
15723,base,base,15426,Road_95-Lane_3-CConnect6,95,3,-113.619,0.000,-385.956,1693,Road_93-Lane_2-In,93,2,-111.482,0.000,-385.959,,,,0.00,0,gley,
15724,base,base,15427,Road_214-Lane_3-Waypoint_56,214,3,-2592.552,0.000,-1240.160,5662,Road_214-Lane_3-Waypoint_58,214,3,-2591.812,0.000,-1244.519,,,,0.00,0,gley,
15725,base,base,15428,Road_17-Lane_2-Waypoint_20,17,2,158.741,0.000,-216.512,6163,Road_17-Lane_2-Waypoint_18,17,2,164.385,0.000,-216.510,,,,0.00,0,gley,
15726,base,base,15429,Road_129-Lane_1-Connector2,129,1,-471.378,0.010,-217.548,3522,Road_129-Lane_1-Connector3,129,1,-469.190,0.010,-214.596,,,,0.00,1,gley,
15727,base,base,15430,Road_1700-Lane_0-CConnect8,1700,0,-1682.755,0.200,-1160.548,4138,Road_1700-Lane_0-Connector2,1700,0,-1682.343,0.200,-1156.379,,,,0.00,1,gley,bridge_deck
15728,base,base,15431,Road_61-Lane_1-In,61,1,-113.768,0.000,305.565,2603,Road_61-Lane_1-Waypoint_2,61,1,-106.436,0.000,305.544,,,,0.00,0,gley,
15729,base,base,15432,Road_113-Lane_0-Waypoint_2,113,0,-408.645,0.010,-359.790,4537,Road_113-Lane_0-Waypoint_4,113,0,-414.814,0.010,-359.791,,,,0.00,0,gley,
15730,base,base,15433,Road_222-Lane_2-Waypoint_22,222,2,-2682.519,-0.008,-1042.827,3874,Road_222-Lane_2-Waypoint_21,222,2,-2678.218,-0.008,-1042.547,,,,0.00,0,gley,
15731,base,base,15434,Road_197-Lane_3-Waypoint_54,197,3,-1686.651,9.687,-1339.214,5624,Road_197-Lane_3-Waypoint_57,197,3,-1695.832,9.172,-1339.227,,,,0.00,0,gley,
15732,base,base,15435,Road_142-Lane_1-Waypoint_8,142,1,-1807.321,0.300,-1327.413,7448,Road_142-Lane_1-Waypoint_10,142,1,-1811.535,0.300,-1327.429,,,,0.00,0,gley,
15733,base,base,15436,Road_108-Lane_1-Waypoint_8,108,1,-192.191,0.010,-75.567,10448,Road_108-Lane_1-Waypoint_10,108,1,-195.316,0.010,-78.204,,,,0.00,1,gley,
15734,base,base,15437,Road_8-Lane_1-Connector3,8,1,389.971,0.000,-204.081,2708,Road_8-Lane_1-CConnect3,8,1,384.787,0.000,-204.467,,,,0.00,1,gley,
15737,base,base,15440,Road_122-Lane_0-Connector5,122,0,-295.426,0.010,-25.451,3690,Road_122-Lane_0-CConnect5,122,0,-290.773,0.010,-25.437,,,,0.00,1,gley,
15738,base,base,15441,Road_131-Lane_0-Waypoint_4,131,0,-476.760,0.010,-178.074,14607,Road_131-Lane_0-Waypoint_2,131,0,-476.751,0.010,-185.278,,,,0.00,1,gley,
15739,base,base,15442,Road_112-Lane_1-Waypoint_22,112,1,-372.181,0.010,-355.757,14291,Road_112-Lane_1-Out,112,1,-374.227,0.010,-355.757,,,,0.00,0,gley,
15740,base,base,15443,Road_214-Lane_1-Waypoint_6,214,1,-2571.728,0.000,-1112.701,16117,Road_214-Lane_1-Waypoint_8,214,1,-2573.201,0.000,-1118.725,,,,0.00,1,gley,
15741,base,base,15444,Road_19-Lane_0-Connector2,19,0,134.105,0.000,-202.903,6795,Road_19-Lane_0-Connector3,19,0,132.369,0.000,-206.010,,,,0.00,1,gley,
15742,base,base,15445,Road_109-Lane_3-Waypoint_14,109,3,-262.718,0.010,-351.515,11431,Road_109-Lane_3-Waypoint_16,109,3,-267.190,0.010,-351.505,,,,0.00,0,gley,
15743,base,base,15446,Road_213-Lane_1-Waypoint_1,213,1,-2362.525,0.000,-1378.513,2135,Road_213-Lane_1-Waypoint_2,213,1,-2356.087,0.000,-1379.400,,,,0.00,1,gley,
15745,base,base,15448,Road_143-Lane_1-Connector5,143,1,-1765.378,0.233,-1364.540,6722,Road_143-Lane_1-Connector6,143,1,-1761.380,0.219,-1364.544,,,,0.00,0,gley,
15746,base,base,15449,Road_12-Lane_1-Waypoint_4,12,1,283.301,0.000,-355.870,8546,Road_12-Lane_1-Waypoint_6,12,1,278.051,0.000,-355.869,,,,0.00,0,gley,
15749,base,base,15452,Road_214-Lane_3-Waypoint_10,214,3,-2579.496,0.000,-1123.493,16859,Road_214-Lane_3-Waypoint_12,214,3,-2580.892,0.000,-1129.358,,,,0.00,0,gley,
15750,base,base,15453,Road_34-Lane_3-Waypoint_14,34,3,97.926,0.000,-385.935,12995,Road_34-Lane_3-Waypoint_16,34,3,102.383,0.000,-385.937,,,,0.00,0,gley,
15751,base,base,15454,Road_90-Lane_1-Waypoint_30,90,1,-166.396,0.000,-45.881,1939,Road_90-Lane_1-Waypoint_32,90,1,-163.665,0.000,-50.499,,,,0.00,1,gley,
15752,base,base,15455,Road_237-Lane_0-Connector3,237,0,-1861.886,0.257,-972.445,10817,Road_237-Lane_0-Connector4,237,0,-1858.862,0.247,-972.423,,,,0.00,1,gley,
15753,base,base,15456,Road_123-Lane_3-Waypoint_30,123,3,-264.668,0.010,-17.362,6741,Road_123-Lane_3-Waypoint_32,123,3,-270.426,0.010,-17.378,,,,0.00,0,gley,
15755,base,base,15458,Road_3-Lane_1-CConnect6,3,1,229.737,0.000,-208.457,9619,Road_3-Lane_1-Connector2,3,1,225.873,0.000,-208.464,,,,0.00,1,gley,
15756,base,base,15459,Road_96-Lane_0-Waypoint_10,96,0,-168.008,0.000,-359.736,1784,Road_96-Lane_0-Waypoint_12,96,0,-172.020,0.000,-359.707,,,,0.00,0,gley,
15757,base,base,15460,Road_42-Lane_1-Waypoint_34,42,1,399.820,0.000,421.017,12377,Road_42-Lane_1-Waypoint_36,42,1,399.815,0.000,426.886,,,,0.00,1,gley,
15758,base,base,15461,Road_218-Lane_2-Waypoint_20,218,2,-2162.578,8.500,-1353.116,11940,Road_218-Lane_2-Waypoint_18,218,2,-2157.143,8.500,-1353.144,,,,0.00,0,gley,
15759,base,base,15462,Road_15-Lane_2-Waypoint_12,15,2,177.936,0.000,-363.492,8820,Road_15-Lane_2-Waypoint_14,15,2,173.836,0.000,-363.490,,,,0.00,1,gley,
15760,base,base,15463,Road_20-Lane_1-Waypoint_40,20,1,138.068,0.000,94.519,696,Road_20-Lane_1-Waypoint_42,20,1,138.070,0.000,99.285,,,,0.00,1,gley,
15761,base,base,15464,Road_68-Lane_1-Waypoint_14,68,1,-127.863,0.000,405.068,1585,Road_68-Lane_1-Waypoint_16,68,1,-127.873,0.000,400.756,,,,0.00,1,gley,
15762,base,base,15465,Road_200-Lane_0-Waypoint_50,200,0,-3051.099,-0.008,-1312.609,17385,Road_200-Lane_0-Waypoint_48,200,0,-3049.785,-0.008,-1306.653,,,,0.00,1,gley,
15763,base,base,15466,Road_214-Lane_3-CConnect9,214,3,-2387.021,0.000,-1385.947,13715,Road_214-Lane_3-Connector2,214,3,-2382.885,0.000,-1388.280,,,,0.00,0,gley,
15764,base,base,15467,Road_213-Lane_1-Waypoint_35,213,1,-2239.132,0.000,-1389.811,7424,Road_213-Lane_1-Waypoint_39,213,1,-2234.719,0.000,-1390.827,,,,0.00,1,gley,
15765,base,base,15468,Road_59-Lane_1-Waypoint_12,59,1,-259.182,0.010,466.635,1717,Road_59-Lane_1-Waypoint_14,59,1,-263.275,0.010,466.639,,,,0.00,1,gley,
15766,base,base,15469,Road_86-Lane_1-Waypoint_4,86,1,-36.677,0.000,70.726,1214,Road_86-Lane_1-Waypoint_6,86,1,-36.675,0.000,74.902,,,,0.00,1,gley,
15767,base,base,15470,Road_12-Lane_2-CConnect6,12,2,231.427,0.000,-363.472,7169,Road_12-Lane_2-Connector2,12,2,227.471,0.000,-363.479,,,,0.00,1,gley,
15768,base,base,15471,Road_229-Lane_1-CConnect1,229,1,-2961.605,-0.209,-1026.521,3084,Road_232-Lane_0-In,232,0,-2961.023,-0.209,-1027.686,,,,0.00,1,gley,
15769,base,base,15472,Road_201-Lane_1-Waypoint_19,201,1,-3006.099,-0.008,-1359.771,7527,Road_201-Lane_1-Waypoint_22,201,1,-3000.272,-0.008,-1360.315,,,,0.00,1,gley,
15770,base,base,15473,Road_104-Lane_1-Waypoint_10,104,1,50.921,0.000,-307.654,1407,Road_104-Lane_1-Waypoint_12,104,1,50.919,0.000,-302.775,,,,0.00,1,gley,
15771,base,base,15474,Road_42-Lane_0-Waypoint_36,42,0,396.015,0.000,426.883,6135,Road_42-Lane_0-Waypoint_34,42,0,396.020,0.000,421.015,,,,0.00,1,gley,
15772,base,base,15475,Road_226-Lane_0-Waypoint_34,226,0,-3134.618,-0.209,-1131.421,14126,Road_226-Lane_0-Waypoint_32,226,0,-3128.626,-0.209,-1128.804,,,,0.00,1,gley,
15773,base,base,15476,Road_250-Lane_1-Waypoint_8,250,1,-2995.789,0.050,-1382.450,4156,Road_250-Lane_1-Waypoint_10,250,1,-2996.959,0.050,-1378.307,,,,0.00,1,gley,
15774,base,base,15477,Road_1706-Lane_1-Waypoint_114,1706,1,-370.222,2.703,-209.640,15309,Road_1706-Lane_1-Waypoint_112,1706,1,-375.105,3.215,-213.663,,,,0.00,1,gley,bridge_cross_179_183
15775,base,base,15478,Road_108-Lane_2-Waypoint_12,108,2,-193.558,0.010,-87.186,11068,Road_108-Lane_2-Waypoint_10,108,2,-190.158,0.010,-84.319,,,,0.00,0,gley,
15776,base,base,15479,Road_237-Lane_1-Waypoint_3,237,1,-1890.054,0.300,-967.638,16936,Road_237-Lane_1-Waypoint_4,237,1,-1894.631,0.300,-967.663,,,,0.00,1,gley,
15777,base,base,15480,Road_95-Lane_3-Connector5,95,3,-122.126,0.000,-385.943,163,Road_95-Lane_3-Connector6,95,3,-118.383,0.000,-385.949,,,,0.00,0,gley,
15778,base,base,15481,Road_38-Lane_0-Connector5,38,0,314.993,0.000,206.488,7005,Road_38-Lane_0-CConnect5,38,0,318.896,0.000,208.097,,,,0.00,1,gley,
15779,base,base,15482,Road_242-Lane_1-Waypoint_98,242,1,-3082.663,0.050,-1355.952,62,Road_242-Lane_1-Waypoint_100,242,1,-3075.213,0.050,-1355.824,,,,0.00,1,gley,
15780,base,base,15483,Road_254-Lane_0-Waypoint_102,254,0,-2742.468,0.050,-1642.245,8648,Road_254-Lane_0-Waypoint_100,254,0,-2745.266,0.050,-1637.922,,,,0.00,1,gley,
15781,base,base,15484,Road_218-Lane_5-Waypoint_110,218,5,-2395.639,8.500,-1318.011,2319,Road_218-Lane_5-Waypoint_112,218,5,-2400.203,8.500,-1316.701,,,,0.00,0,gley,
15782,base,base,15485,Road_81-Lane_2-Waypoint_10,81,2,6.860,0.000,-29.319,17098,Road_81-Lane_2-Waypoint_8,81,2,11.054,0.000,-29.326,,,,0.00,0,gley,
15783,base,base,15486,Road_1705-Lane_1-Waypoint_100,1705,1,-519.462,18.712,-341.168,16513,Road_1705-Lane_1-Waypoint_102,1705,1,-523.548,19.207,-344.543,,,,0.00,1,gley,bridge_cross_178_184
15785,base,base,15488,Road_201-Lane_0-Waypoint_2,201,0,-3047.963,-0.008,-1352.655,10545,Road_201-Lane_0-Out,201,0,-3055.202,-0.008,-1352.229,,,,0.00,1,gley,
15786,base,base,15489,Road_18-Lane_1-Waypoint_10,18,1,138.066,0.000,-308.132,13517,Road_18-Lane_1-Waypoint_12,18,1,138.072,0.000,-303.220,,,,0.00,1,gley,
15787,base,base,15490,Road_254-Lane_1-Waypoint_70,254,1,-2764.570,0.050,-1569.153,1791,Road_254-Lane_1-Waypoint_72,254,1,-2762.026,0.050,-1573.669,,,,0.00,1,gley,
15788,base,base,15491,Road_101-Lane_2-Connector4,101,2,-41.684,0.000,-204.503,8972,Road_101-Lane_2-Connector5,101,2,-45.034,0.000,-204.497,,,,0.00,0,gley,
15789,base,base,15492,Road_150-Lane_3-Connector6,150,3,-1492.227,2.000,-1517.908,16949,Road_150-Lane_3-CConnect6,150,3,-1487.448,2.000,-1517.913,,,,0.00,0,gley,
15790,base,base,15493,Road_91-Lane_2-Connector3,91,2,-37.132,0.000,-363.727,5486,Road_91-Lane_2-Connector4,91,2,-40.153,0.000,-363.729,,,,0.00,1,gley,
15791,base,base,15494,Road_91-Lane_2-Connector6,91,2,-47.255,0.000,-363.735,3297,Road_91-Lane_2-CConnect6,91,2,-52.273,0.000,-363.739,,,,0.00,1,gley,
15792,base,base,15495,Road_99-Lane_0-Waypoint_14,99,0,-165.347,0.000,-208.556,16580,Road_99-Lane_0-Waypoint_12,99,0,-169.445,0.000,-208.552,,,,0.00,1,gley,
15793,base,base,15496,Road_224-Lane_1-CConnect5,224,1,-2944.630,-0.206,-1091.991,4653,Road_202-Lane_1-In,202,1,-2942.827,-0.209,-1099.713,,,,0.00,1,gley,
15794,base,base,15497,Road_63-Lane_1-Waypoint_14,63,1,-165.346,0.000,305.563,14114,Road_63-Lane_1-Waypoint_16,63,1,-160.930,0.000,305.559,,,,0.00,0,gley,
15795,base,base,15498,Road_130-Lane_0-CConnect9,130,0,-551.043,0.010,-378.174,12956,Road_116-Lane_0-In,116,0,-550.014,0.010,-378.217,,,,0.00,1,gley,
15796,base,base,15499,Road_211-Lane_0-Connector4,211,0,-2382.079,0.000,-1401.373,13467,Road_211-Lane_0-Connector5,211,0,-2384.366,0.000,-1398.121,,,,0.00,1,gley,
15797,base,base,15500,Road_209-Lane_1-CConnect5,209,1,-2384.332,0.000,-1399.285,6890,Road_209-Lane_1-Connector2,209,1,-2381.695,0.000,-1400.142,,,,0.00,1,gley,
15798,base,base,15501,Road_214-Lane_2-Waypoint_4,214,2,-2560.511,0.000,-1108.984,9941,Road_214-Lane_2-Waypoint_2,214,2,-2557.930,0.000,-1102.786,,,,0.00,0,gley,
15799,base,base,15502,Road_214-Lane_1-Waypoint_26,214,1,-2584.208,0.000,-1169.007,17585,Road_214-Lane_1-Waypoint_28,214,1,-2585.111,0.000,-1174.186,,,,0.00,1,gley,
15800,base,base,15503,Road_248-Lane_0-Waypoint_21,248,0,-3036.721,0.050,-1517.917,5428,Road_248-Lane_0-Waypoint_19,248,0,-3041.337,0.050,-1520.885,,,,0.00,1,gley,
15802,base,base,15505,Road_218-Lane_4-Waypoint_92,218,4,-2354.148,8.500,-1351.773,15602,Road_218-Lane_4-Waypoint_90,218,4,-2348.272,8.500,-1352.691,,,,0.00,0,gley,
15803,base,base,15506,Road_88-Lane_0-Connector4,88,0,-36.675,0.000,42.069,16704,Road_88-Lane_0-Connector5,88,0,-36.677,0.000,45.111,,,,0.00,1,gley,
15804,base,base,15507,Road_119-Lane_0-Connector3,119,0,-476.356,0.010,-212.638,17145,Road_119-Lane_0-Connector4,119,0,-473.302,0.010,-212.653,,,,0.00,1,gley,
15805,base,base,15508,Road_251-Lane_1-Waypoint_42,251,1,-2952.293,0.050,-1484.375,1658,Road_251-Lane_1-Waypoint_44,251,1,-2952.341,0.050,-1491.109,,,,0.00,1,gley,
15806,base,base,15509,Road_111-Lane_3-Waypoint_4,111,3,-327.656,0.010,-374.208,13101,Road_111-Lane_3-Waypoint_2,111,3,-321.495,0.010,-374.219,,,,0.00,1,gley,
15807,base,base,15510,Road_27-Lane_1-Waypoint_12,27,1,177.736,0.000,165.899,13025,Road_27-Lane_1-Waypoint_14,27,1,173.670,0.000,165.907,,,,0.00,1,gley,
15808,base,base,15511,Road_56-Lane_3-Waypoint_14,56,3,86.275,0.000,470.614,6233,Road_56-Lane_3-Waypoint_16,56,3,81.917,0.000,470.611,,,,0.00,0,gley,
15809,base,base,15512,Road_100-Lane_1-Connector4,100,1,-37.918,0.000,-212.509,13481,Road_100-Lane_1-Connector5,100,1,-34.568,0.000,-212.515,,,,0.00,1,gley,
15810,base,base,15513,Road_52-Lane_0-In,52,0,383.363,0.000,322.986,15341,Road_52-Lane_0-Waypoint_22,52,0,380.270,0.000,322.986,,,,0.00,0,gley,
15811,base,base,15514,Road_79-Lane_1-Waypoint_12,79,1,90.659,0.000,259.312,2785,Road_79-Lane_1-Waypoint_14,79,1,86.603,0.000,259.306,,,,0.00,1,gley,
15812,base,base,15515,Road_4-Lane_1-Waypoint_2,4,1,308.722,0.000,-235.804,17788,Road_4-Lane_1-Waypoint_4,4,1,308.717,0.000,-242.745,,,,0.00,1,gley,
15813,base,base,15516,Road_102-Lane_0-CConnect6,102,0,-127.593,0.000,-346.582,2297,Road_102-Lane_0-Connector2,102,0,-127.558,0.000,-352.400,,,,0.00,1,gley,
15814,base,base,15517,Road_205-Lane_1-Waypoint_32,205,1,-2526.164,0.000,-1061.694,11994,Road_205-Lane_1-Waypoint_34,205,1,-2522.936,0.000,-1056.876,,,,0.00,1,gley,
15815,base,base,15518,Road_122-Lane_2-Waypoint_12,122,2,-346.011,0.010,-29.387,12388,Road_122-Lane_2-Waypoint_10,122,2,-341.988,0.010,-29.403,,,,0.00,0,gley,
15816,base,base,15519,Road_219-Lane_1-Waypoint_111,219,1,-2813.141,-0.008,-1168.365,6348,Road_219-Lane_1-Waypoint_113,219,1,-2819.359,-0.008,-1167.844,,,,0.00,0,gley,
15817,base,base,15520,Road_109-Lane_1-In,109,1,-227.145,0.010,-355.591,14277,Road_109-Lane_1-Waypoint_2,109,1,-234.473,0.010,-355.575,,,,0.00,0,gley,
15818,base,base,15521,Road_209-Lane_0-Waypoint_108,209,0,-2685.475,-0.008,-1372.868,8717,Road_209-Lane_0-Waypoint_106,209,0,-2691.467,-0.008,-1372.783,,,,0.00,1,gley,
